[2026-02-03T21:59:15.882+0000] {local_task_job_runner.py:120} INFO - ::group::Pre task execution logs
[2026-02-03T21:59:15.930+0000] {taskinstance.py:2076} INFO - Dependencies all met for dep_context=non-requeueable deps ti=<TaskInstance: minio_to_snowflake.load_snowflake scheduled__2026-02-03T21:58:00+00:00 [queued]>
[2026-02-03T21:59:15.947+0000] {taskinstance.py:2076} INFO - Dependencies all met for dep_context=requeueable deps ti=<TaskInstance: minio_to_snowflake.load_snowflake scheduled__2026-02-03T21:58:00+00:00 [queued]>
[2026-02-03T21:59:15.950+0000] {taskinstance.py:2306} INFO - Starting attempt 1 of 2
[2026-02-03T21:59:15.972+0000] {taskinstance.py:2330} INFO - Executing <Task(PythonOperator): load_snowflake> on 2026-02-03 21:58:00+00:00
[2026-02-03T21:59:15.996+0000] {logging_mixin.py:188} WARNING - /home/***/.local/lib/python3.12/site-packages/***/task/task_runner/standard_task_runner.py:62 DeprecationWarning: This process (pid=63008) is multi-threaded, use of fork() may lead to deadlocks in the child.
[2026-02-03T21:59:15.989+0000] {standard_task_runner.py:90} INFO - Running: ['***', 'tasks', 'run', 'minio_to_snowflake', 'load_snowflake', 'scheduled__2026-02-03T21:58:00+00:00', '--job-id', '425', '--raw', '--subdir', 'DAGS_FOLDER/minio-snowflake.py', '--cfg-path', '/tmp/tmp1yjj6x48']
[2026-02-03T21:59:15.998+0000] {standard_task_runner.py:64} INFO - Started process 63030 to run task
[2026-02-03T21:59:15.999+0000] {standard_task_runner.py:91} INFO - Job 425: Subtask load_snowflake
[2026-02-03T21:59:16.099+0000] {task_command.py:426} INFO - Running <TaskInstance: minio_to_snowflake.load_snowflake scheduled__2026-02-03T21:58:00+00:00 [running]> on host 41904ffa35ec
[2026-02-03T21:59:16.255+0000] {taskinstance.py:2648} INFO - Exporting env vars: AIRFLOW_CTX_DAG_OWNER='***' AIRFLOW_CTX_DAG_ID='minio_to_snowflake' AIRFLOW_CTX_TASK_ID='load_snowflake' AIRFLOW_CTX_EXECUTION_DATE='2026-02-03T21:58:00+00:00' AIRFLOW_CTX_TRY_NUMBER='1' AIRFLOW_CTX_DAG_RUN_ID='scheduled__2026-02-03T21:58:00+00:00'
[2026-02-03T21:59:16.257+0000] {taskinstance.py:430} INFO - ::endgroup::
[2026-02-03T21:59:16.298+0000] {connection.py:408} INFO - Snowflake Connector for Python Version: 3.11.0, Python Version: 3.12.4, Platform: Linux-5.15.167.4-microsoft-standard-WSL2-x86_64-with-glibc2.36
[2026-02-03T21:59:16.301+0000] {connection.py:1258} INFO - This connection is in OCSP Fail Open Mode. TLS Certificates would be checked for validity and revocation status. Any other Certificate Revocation related exceptions or OCSP Responder failures would be disregarded in favor of connectivity.
[2026-02-03T21:59:17.656+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1770141223.json to Snowflake stage
[2026-02-03T21:59:17.827+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1770141232.json to Snowflake stage
[2026-02-03T21:59:17.993+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1770141241.json to Snowflake stage
[2026-02-03T21:59:18.131+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1770141249.json to Snowflake stage
[2026-02-03T21:59:18.337+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1770141259.json to Snowflake stage
[2026-02-03T21:59:18.481+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1770141269.json to Snowflake stage
[2026-02-03T21:59:18.620+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1770141280.json to Snowflake stage
[2026-02-03T21:59:18.772+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1770141290.json to Snowflake stage
[2026-02-03T21:59:18.911+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1770141302.json to Snowflake stage
[2026-02-03T21:59:19.058+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1770141312.json to Snowflake stage
[2026-02-03T21:59:19.206+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1770141322.json to Snowflake stage
[2026-02-03T21:59:19.298+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1770141332.json to Snowflake stage
[2026-02-03T21:59:19.390+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1770141342.json to Snowflake stage
[2026-02-03T21:59:19.493+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1770141351.json to Snowflake stage
[2026-02-03T21:59:19.600+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1770141360.json to Snowflake stage
[2026-02-03T21:59:19.740+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1770141370.json to Snowflake stage
[2026-02-03T21:59:19.837+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1770141379.json to Snowflake stage
[2026-02-03T21:59:19.928+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1770141388.json to Snowflake stage
[2026-02-03T21:59:20.028+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1770141398.json to Snowflake stage
[2026-02-03T21:59:20.124+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1770141406.json to Snowflake stage
[2026-02-03T21:59:20.228+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1770141416.json to Snowflake stage
[2026-02-03T21:59:20.333+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1770141428.json to Snowflake stage
[2026-02-03T21:59:20.436+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1770141439.json to Snowflake stage
[2026-02-03T21:59:20.532+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1770141450.json to Snowflake stage
[2026-02-03T21:59:20.645+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1770141461.json to Snowflake stage
[2026-02-03T21:59:20.774+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1770141473.json to Snowflake stage
[2026-02-03T21:59:20.882+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1770141484.json to Snowflake stage
[2026-02-03T21:59:21.004+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1770141495.json to Snowflake stage
[2026-02-03T21:59:21.126+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1770141507.json to Snowflake stage
[2026-02-03T21:59:21.220+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1770141518.json to Snowflake stage
[2026-02-03T21:59:21.328+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1770141529.json to Snowflake stage
[2026-02-03T21:59:21.431+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1770141540.json to Snowflake stage
[2026-02-03T21:59:21.551+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1770141552.json to Snowflake stage
[2026-02-03T21:59:21.646+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1770141563.json to Snowflake stage
[2026-02-03T21:59:21.758+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1770141574.json to Snowflake stage
[2026-02-03T21:59:21.881+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1770141585.json to Snowflake stage
[2026-02-03T21:59:21.987+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1770141596.json to Snowflake stage
[2026-02-03T21:59:22.087+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1770141607.json to Snowflake stage
[2026-02-03T21:59:22.215+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1770141619.json to Snowflake stage
[2026-02-03T21:59:22.326+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1770141631.json to Snowflake stage
[2026-02-03T21:59:22.421+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1770141642.json to Snowflake stage
[2026-02-03T21:59:22.516+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1770141654.json to Snowflake stage
[2026-02-03T21:59:22.619+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1770141665.json to Snowflake stage
[2026-02-03T21:59:22.714+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1770141677.json to Snowflake stage
[2026-02-03T21:59:22.832+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1770141688.json to Snowflake stage
[2026-02-03T21:59:22.921+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1770141699.json to Snowflake stage
[2026-02-03T21:59:23.038+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1770141711.json to Snowflake stage
[2026-02-03T21:59:23.149+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1770141719.json to Snowflake stage
[2026-02-03T21:59:23.250+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1770141728.json to Snowflake stage
[2026-02-03T21:59:23.342+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1770141737.json to Snowflake stage
[2026-02-03T21:59:23.438+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1770141224.json to Snowflake stage
[2026-02-03T21:59:23.555+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1770141233.json to Snowflake stage
[2026-02-03T21:59:23.646+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1770141242.json to Snowflake stage
[2026-02-03T21:59:23.755+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1770141251.json to Snowflake stage
[2026-02-03T21:59:23.849+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1770141260.json to Snowflake stage
[2026-02-03T21:59:23.955+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1770141273.json to Snowflake stage
[2026-02-03T21:59:24.054+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1770141282.json to Snowflake stage
[2026-02-03T21:59:24.155+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1770141294.json to Snowflake stage
[2026-02-03T21:59:25.004+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1770141305.json to Snowflake stage
[2026-02-03T21:59:25.105+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1770141315.json to Snowflake stage
[2026-02-03T21:59:25.209+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1770141324.json to Snowflake stage
[2026-02-03T21:59:25.318+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1770141335.json to Snowflake stage
[2026-02-03T21:59:25.432+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1770141344.json to Snowflake stage
[2026-02-03T21:59:25.543+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1770141353.json to Snowflake stage
[2026-02-03T21:59:25.643+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1770141362.json to Snowflake stage
[2026-02-03T21:59:25.748+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1770141372.json to Snowflake stage
[2026-02-03T21:59:25.845+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1770141380.json to Snowflake stage
[2026-02-03T21:59:25.968+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1770141391.json to Snowflake stage
[2026-02-03T21:59:26.080+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1770141399.json to Snowflake stage
[2026-02-03T21:59:26.209+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1770141409.json to Snowflake stage
[2026-02-03T21:59:26.321+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1770141420.json to Snowflake stage
[2026-02-03T21:59:26.448+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1770141431.json to Snowflake stage
[2026-02-03T21:59:26.532+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1770141442.json to Snowflake stage
[2026-02-03T21:59:26.655+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1770141453.json to Snowflake stage
[2026-02-03T21:59:26.755+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1770141465.json to Snowflake stage
[2026-02-03T21:59:26.858+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1770141476.json to Snowflake stage
[2026-02-03T21:59:26.962+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1770141487.json to Snowflake stage
[2026-02-03T21:59:27.066+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1770141498.json to Snowflake stage
[2026-02-03T21:59:27.162+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1770141510.json to Snowflake stage
[2026-02-03T21:59:27.286+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1770141521.json to Snowflake stage
[2026-02-03T21:59:27.383+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1770141532.json to Snowflake stage
[2026-02-03T21:59:27.496+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1770141543.json to Snowflake stage
[2026-02-03T21:59:27.606+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1770141555.json to Snowflake stage
[2026-02-03T21:59:27.701+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1770141566.json to Snowflake stage
[2026-02-03T21:59:27.787+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1770141577.json to Snowflake stage
[2026-02-03T21:59:27.880+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1770141588.json to Snowflake stage
[2026-02-03T21:59:27.973+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1770141599.json to Snowflake stage
[2026-02-03T21:59:28.076+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1770141611.json to Snowflake stage
[2026-02-03T21:59:28.180+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1770141623.json to Snowflake stage
[2026-02-03T21:59:28.277+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1770141634.json to Snowflake stage
[2026-02-03T21:59:28.388+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1770141646.json to Snowflake stage
[2026-02-03T21:59:28.503+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1770141657.json to Snowflake stage
[2026-02-03T21:59:28.594+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1770141669.json to Snowflake stage
[2026-02-03T21:59:28.703+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1770141680.json to Snowflake stage
[2026-02-03T21:59:28.811+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1770141691.json to Snowflake stage
[2026-02-03T21:59:28.915+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1770141703.json to Snowflake stage
[2026-02-03T21:59:29.018+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1770141712.json to Snowflake stage
[2026-02-03T21:59:29.126+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1770141721.json to Snowflake stage
[2026-02-03T21:59:29.229+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1770141730.json to Snowflake stage
[2026-02-03T21:59:29.334+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1770141224.json to Snowflake stage
[2026-02-03T21:59:29.582+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1770141233.json to Snowflake stage
[2026-02-03T21:59:29.681+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1770141242.json to Snowflake stage
[2026-02-03T21:59:29.780+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1770141250.json to Snowflake stage
[2026-02-03T21:59:29.881+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1770141260.json to Snowflake stage
[2026-02-03T21:59:29.989+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1770141272.json to Snowflake stage
[2026-02-03T21:59:30.097+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1770141282.json to Snowflake stage
[2026-02-03T21:59:30.239+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1770141292.json to Snowflake stage
[2026-02-03T21:59:30.377+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1770141305.json to Snowflake stage
[2026-02-03T21:59:30.515+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1770141314.json to Snowflake stage
[2026-02-03T21:59:30.634+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1770141323.json to Snowflake stage
[2026-02-03T21:59:30.742+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1770141334.json to Snowflake stage
[2026-02-03T21:59:30.853+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1770141343.json to Snowflake stage
[2026-02-03T21:59:30.943+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1770141353.json to Snowflake stage
[2026-02-03T21:59:31.061+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1770141361.json to Snowflake stage
[2026-02-03T21:59:31.173+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1770141372.json to Snowflake stage
[2026-02-03T21:59:31.273+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1770141380.json to Snowflake stage
[2026-02-03T21:59:31.377+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1770141390.json to Snowflake stage
[2026-02-03T21:59:31.475+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1770141399.json to Snowflake stage
[2026-02-03T21:59:31.584+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1770141408.json to Snowflake stage
[2026-02-03T21:59:31.705+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1770141419.json to Snowflake stage
[2026-02-03T21:59:31.822+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1770141430.json to Snowflake stage
[2026-02-03T21:59:31.941+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1770141441.json to Snowflake stage
[2026-02-03T21:59:32.043+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1770141452.json to Snowflake stage
[2026-02-03T21:59:32.170+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1770141464.json to Snowflake stage
[2026-02-03T21:59:32.291+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1770141475.json to Snowflake stage
[2026-02-03T21:59:32.388+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1770141486.json to Snowflake stage
[2026-02-03T21:59:32.555+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1770141497.json to Snowflake stage
[2026-02-03T21:59:32.656+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1770141509.json to Snowflake stage
[2026-02-03T21:59:32.773+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1770141520.json to Snowflake stage
[2026-02-03T21:59:32.905+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1770141531.json to Snowflake stage
[2026-02-03T21:59:33.028+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1770141542.json to Snowflake stage
[2026-02-03T21:59:33.134+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1770141554.json to Snowflake stage
[2026-02-03T21:59:33.250+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1770141565.json to Snowflake stage
[2026-02-03T21:59:33.377+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1770141576.json to Snowflake stage
[2026-02-03T21:59:33.475+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1770141587.json to Snowflake stage
[2026-02-03T21:59:33.580+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1770141598.json to Snowflake stage
[2026-02-03T21:59:33.681+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1770141610.json to Snowflake stage
[2026-02-03T21:59:33.647+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1770141622.json to Snowflake stage
[2026-02-03T21:59:33.786+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1770141633.json to Snowflake stage
[2026-02-03T21:59:33.895+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1770141645.json to Snowflake stage
[2026-02-03T21:59:34.009+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1770141656.json to Snowflake stage
[2026-02-03T21:59:34.099+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1770141668.json to Snowflake stage
[2026-02-03T21:59:34.201+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1770141679.json to Snowflake stage
